;hour;nanmean_demand_bikes;nanmedian_demand_bikes;nanstd_demand_bikes;count_demand_bikes;nanmean_demand_locks;nanmedian_demand_locks;nanstd_demand_locks;count_demand_locks;station_id;capacity;probability_pst;fill_deg_pst;opt_no_bikes;valid_date
369;13;8.157681765476234;7.076158940397351;3.790661795605481;32;15.28857373002411;15.0;6.554969841681911;33;221;19;70.805;26.316;5;2019-08-01 08:17:34.639365
370;14;8.715890890111963;9.0;4.043818402202448;31;12.188172662006023;11.5;4.717105230696568;32;221;19;59.766;42.105;8;2019-08-01 08:17:34.639365
371;15;8.49266862170088;8.0;3.9905379956928093;31;10.699260072419644;10.0;5.031426382958929;33;221;19;50.0;42.105;8;2019-08-01 08:17:34.639365
372;16;7.871407958130549;8.0;4.138278655686122;31;9.430777493949762;8.0;5.220416767985415;33;221;19;40.453;47.368;9;2019-08-01 08:17:34.639365
373;17;7.230998478187352;7.0;4.2279771413666385;32;8.685561863104994;8.0;4.760031251323777;32;221;19;40.651;42.105;8;2019-08-01 08:17:34.639365
374;18;5.499942683690145;4.0;4.300791600525077;33;7.806942832143957;6.5;4.350378094184272;32;221;19;17.617;42.105;8;2019-08-01 08:17:34.639365
375;19;3.7096774193548385;3.0;3.206176834248716;31;5.576344260930803;4.0;3.7698822382561414;31;221;19;5.944;42.105;8;2019-08-01 08:17:34.639365
376;20;1.78125;1.0;1.89625054489966;32;3.033333333333333;2.5;2.645534081185242;30;221;19;0.078;36.842;7;2019-08-01 08:17:34.639365
377;21;0.41379310344827586;0.0;0.6277648205743445;29;0.896551724137931;0.0;1.2054882705540313;29;221;19;0.0;31.579;6;2019-08-01 08:17:34.639365
378;22;0.0;0.0;0.0;28;0.0;0.0;0.0;25;221;19;0.0;47.368;9;2019-08-01 08:17:34.639365
379;23;0.0;0.0;0.0;30;0.0;0.0;0.0;25;221;19;0.0;47.368;9;2019-08-01 08:17:34.639365
380;0;0.0;0.0;0.0;29;0.0;0.0;0.0;31;222;10;0.0;50.0;5;2019-08-01 08:17:34.639365
381;5;5.357007669087576;5.427776406689487;2.9211630009023946;30;2.0961948320282713;2.0;1.5041934033893445;34;222;10;29.521;70.0;7;2019-08-01 08:17:34.639365
382;6;4.54677744043623;3.0;3.4245645295517217;28;1.9426908632206645;2.0;1.7549594448847128;33;222;10;19.051;60.0;6;2019-08-01 08:17:34.639365
383;7;3.4190367053826853;3.0719635915426187;2.881313289337715;29;2.34375;2.0;1.84232278002701;32;222;10;15.476;60.0;6;2019-08-01 08:17:34.639365
384;8;3.446962162202038;3.117735170760935;3.3362302256481566;32;3.375;3.0;2.075199174272972;32;222;10;28.631;50.0;5;2019-08-01 08:17:34.639365
385;9;5.077085073869965;4.0;4.3842571919034645;33;4.494108497935888;4.0;2.591934268138097;33;222;10;40.979;50.0;5;2019-08-01 08:17:34.639365
386;10;4.798880470676073;4.0;3.354292757007642;33;5.374950022322418;5.0;2.5927660172429294;31;222;10;50.0;40.0;4;2019-08-01 08:17:34.639365
387;11;5.4964861142868795;5.0;3.0478295532301325;33;7.303152825057509;7.0;3.058529553198957;32;222;10;62.858;40.0;4;2019-08-01 08:17:34.639365
388;12;6.679746277181049;6.0;2.5656967032760503;32;9.660522498270032;10.0;2.7555223675400815;30;222;10;87.885;30.0;3;2019-08-01 08:17:34.639365
389;13;8.299172572103114;8.0;3.751529500727082;32;11.915215612281816;12.081088793186641;3.6796872215448815;32;222;10;94.513;20.0;2;2019-08-01 08:17:34.639365
390;14;10.288608530044517;11.0;4.3738663078542395;33;11.917184669857779;12.0;4.356099960839749;32;222;10;94.525;40.0;4;2019-08-01 08:17:34.639365
391;15;10.158664181454306;9.426140082915122;4.769640726891402;33;9.740232598952737;9.0;4.439454821740513;33;222;10;82.329;50.0;5;2019-08-01 08:17:34.639365
392;16;8.769440554311794;9.054765634413785;3.9019572864738645;32;7.27108050400964;6.0;4.108238026299477;33;222;10;78.315;60.0;6;2019-08-01 08:17:34.639365
393;17;7.484501852874375;8.0;3.7865156575808157;33;5.109538650284787;4.0;2.998959757253832;32;222;10;70.132;60.0;6;2019-08-01 08:17:34.639365
394;18;6.254416155006298;5.0;3.9357046998231726;33;5.085229081654556;4.0;3.4731260443725587;33;222;10;50.0;50.0;5;2019-08-01 08:17:34.639365
395;19;3.8250285467809855;4.5;2.6715023542133083;32;3.9910109638608815;3.484995159728945;2.9418101570613526;31;222;10;42.577;50.0;5;2019-08-01 08:17:34.639365
396;20;1.729866399376057;1.0;1.5932799053553126;30;2.1333333333333333;2.0;1.8705214713316294;30;222;10;2.986;40.0;4;2019-08-01 08:17:34.639365
397;21;0.3;0.0;0.5349830806219241;30;0.9310344827586207;1.0;1.1628485493685208;29;222;10;0.009;20.0;2;2019-08-01 08:17:34.639365
398;22;0.0;0.0;0.0;29;0.0;0.0;0.0;24;222;10;0.0;50.0;5;2019-08-01 08:17:34.639365
399;23;0.0;0.0;0.0;29;0.0;0.0;0.0;25;222;10;0.0;50.0;5;2019-08-01 08:17:34.639365
400;0;0.0;0.0;0.0;29;0.0;0.0;0.0;29;223;19;0.0;47.368;9;2019-08-01 08:17:34.639365
401;5;1.5161290322580645;1.0;1.2876585401918599;31;5.608942526613603;4.6661183483038435;2.890581797485537;32;223;19;0.095;26.316;5;2019-08-01 08:17:34.639365
402;6;1.6875;1.5;1.674042817504591;32;5.114964703901028;4.84304932735426;3.029384059163692;31;223;19;0.359;31.579;6;2019-08-01 08:17:34.639365
403;7;1.1428571428571428;1.0;0.9315175080076961;28;4.173418890659598;3.6998972250770814;2.859898287684648;29;223;19;0.064;21.053;4;2019-08-01 08:17:34.639365
404;8;2.03125;2.0;1.8748655865799917;32;5.150659640689978;4.69769464984776;2.8014645594133896;25;223;19;1.644;31.579;6;2019-08-01 08:17:34.639365
405;9;2.34375;2.5;1.7525902489301832;32;7.407896887108557;6.136363636363637;5.062227565699229;29;223;19;7.687;26.316;5;2019-08-01 08:17:34.639365
406;10;2.466666666666667;2.0;1.7564331673207403;30;8.1101971784649;7.3245167853509665;5.057957342005788;29;223;19;12.742;21.053;4;2019-08-01 08:17:34.639365
407;11;3.8484848484848486;4.0;2.6353511639961305;33;8.994707015040206;8.620350729620013;4.755238523768994;30;223;19;22.395;31.579;6;2019-08-01 08:17:34.639365
408;12;5.28125;5.5;2.785149269179823;32;10.26970057035134;8.45472476432176;6.173610020331034;32;223;19;29.509;36.842;7;2019-08-01 08:17:34.639365
409;13;5.878787878787879;6.0;3.1499759498841393;33;7.947367888532632;8.0;3.895479355996131;31;223;19;26.274;42.105;8;2019-08-01 08:17:34.639365
410;14;5.0;4.0;2.5298221281347035;31;6.944941293377726;6.033707865168539;3.1080134549382636;30;223;19;5.692;42.105;8;2019-08-01 08:17:34.639365
411;15;3.75;3.5;2.1251185925162073;32;7.04844534693594;5.996116145737007;4.857672342126821;32;223;19;11.972;31.579;6;2019-08-01 08:17:34.639365
412;16;2.9;2.5;2.186951901777827;30;5.627815977085464;4.0;4.259512931337773;29;223;19;5.475;31.579;6;2019-08-01 08:17:34.639365
413;17;3.272727272727273;2.0;2.73030134866931;33;4.188682489666109;2.5;4.367679172216569;30;223;19;3.353;36.842;7;2019-08-01 08:17:34.639365
414;18;2.6666666666666665;2.0;2.327373340628157;33;1.8826261388613401;1.0;2.0924067732357683;27;223;19;0.029;52.632;10;2019-08-01 08:17:34.639365
415;19;2.064516129032258;2.0;1.6111172908051055;31;1.2378381563160146;0.0;1.8485802635531818;29;223;19;0.001;47.368;9;2019-08-01 08:17:34.639365
416;20;1.1612903225806452;1.0;1.185939126980481;31;0.307421543865131;0.0;0.4923354250943653;24;223;19;0.0;68.421;13;2019-08-01 08:17:34.639365
417;21;0.6551724137931034;1.0;0.7209052874667635;29;0.16;0.0;0.37416573867739417;25;223;19;0.0;63.158;12;2019-08-01 08:17:34.639365
418;22;0.0;0.0;0.0;28;0.0;0.0;0.0;25;223;19;0.0;47.368;9;2019-08-01 08:17:34.639365
419;23;0.0;0.0;0.0;28;0.0;0.0;0.0;28;223;19;0.0;47.368;9;2019-08-01 08:17:34.639365
420;0;0.0;0.0;0.0;30;0.0;0.0;0.0;25;24;31;0.0;48.387;15;2019-08-01 08:17:34.639365
421;5;8.605025868440503;8.0;4.5386193127409635;33;2.4460975220576398;2.11397627643115;1.2901293213545173;32;24;31;0.021;77.419;24;2019-08-01 08:17:34.639365
422;6;8.375;7.0;5.014495118187132;32;2.1530789885220267;2.0;1.6595006324278712;33;24;31;0.071;74.194;23;2019-08-01 08:17:34.639365
423;7;6.67741935483871;6.0;3.655015702421296;31;2.1875;2.0;1.3060035073805594;32;24;31;0.001;70.968;22;2019-08-01 08:17:34.639365
424;8;6.816855642248974;6.0;3.8469302848492606;33;2.75;2.0;1.6064386578049976;32;24;31;0.002;70.968;22;2019-08-01 08:17:34.639365
425;9;6.144254498137928;6.0;2.948446165095851;30;3.310344827586207;3.0;1.3913880088361423;29;24;31;0.0;64.516;20;2019-08-01 08:17:34.639365
426;10;7.376876806448798;7.0;3.218175966295214;31;4.741935483870968;5.0;2.5161841736444743;31;24;31;0.094;54.839;17;2019-08-01 08:17:34.639365
427;11;10.719599717825837;10.5;4.302100785713264;32;6.66274548956963;6.0;3.3711943128817663;32;24;31;4.064;58.065;18;2019-08-01 08:17:34.639365
428;12;11.85717025175679;12.214933103150626;4.721448352961026;32;7.6;6.0;3.6255796207236846;30;24;31;7.535;61.29;19;2019-08-01 08:17:34.639365
429;13;11.377138334830697;11.0;4.467682028342707;33;10.761791029766695;9.0;5.126950700551882;32;24;31;13.154;51.613;16;2019-08-01 08:17:34.639365
430;14;8.642381768583517;8.0;4.381197669580567;33;10.837655909720848;11.0;4.582294581747588;31;24;31;12.688;41.935;13;2019-08-01 08:17:34.639365
431;15;5.970050993661599;6.0;2.824970070268503;31;10.503405556151453;9.0;5.116282092798999;32;24;31;3.837;35.484;11;2019-08-01 08:17:34.639365
432;16;5.718362182372062;5.0;3.2927799942083955;32;8.832913484565179;8.0;4.92149196429537;32;24;31;1.676;38.71;12;2019-08-01 08:17:34.639365
433;17;4.331420705843822;3.0;3.1389872125647833;32;9.240674415676994;8.0;5.755502890874545;33;24;31;1.287;32.258;10;2019-08-01 08:17:34.639365
434;18;3.3248427332725385;3.0;2.246232793925883;29;9.105779911827835;7.636556478698957;5.411558999252331;33;24;31;1.301;25.806;8;2019-08-01 08:17:34.639365
435;19;2.3584334500047297;2.0;1.7032293593182226;31;9.041407673274147;8.0;5.730589328228403;33;24;31;0.943;19.355;6;2019-08-01 08:17:34.639365
436;20;1.5074763339070567;1.0;1.4790603568909126;32;5.360494121918416;3.0;4.748180242848563;31;24;31;0.002;22.581;7;2019-08-01 08:17:34.639365
437;21;0.41935483870967744;0.0;0.6720215050322471;31;2.1334490033409477;2.0;1.9858973899152725;29;24;31;0.0;22.581;7;2019-08-01 08:17:34.639365
438;22;0.0;0.0;0.0;29;0.0;0.0;0.0;25;24;31;0.0;48.387;15;2019-08-01 08:17:34.639365
439;23;0.0;0.0;0.0;30;0.0;0.0;0.0;24;24;31;0.0;48.387;15;2019-08-01 08:17:34.639365
440;0;0.0;0.0;0.0;15;0.0;0.0;0.0;34;298;19;0.0;47.368;9;2019-08-01 08:17:34.639365
441;5;13.583934921512494;8.0;13.978364110687998;23;0.96875;1.0;1.031265273591683;32;298;19;25.984;89.474;17;2019-08-01 08:17:34.639365
442;6;9.454499712986253;7.636363636363637;7.586870893508385;23;1.09375;1.0;1.1738927521491844;32;298;19;13.515;84.211;16;2019-08-01 08:17:34.639365
443;7;9.71848865706608;6.991878767582049;8.082097315176446;24;1.3333333333333333;1.0;1.4930394055974097;33;298;19;13.252;84.211;16;2019-08-01 08:17:34.639365
444;8;5.991995648088049;3.857142857142857;5.532571077391604;23;1.4242424242424243;1.0;1.5817376329195494;33;298;19;3.338;73.684;14;2019-08-01 08:17:34.639365
445;9;5.7379343805205885;4.361286848835644;4.515071715411944;25;1.6363636363636365;1.0;1.7287672959760558;33;298;19;1.639;73.684;14;2019-08-01 08:17:34.639365
446;10;4.929088446374708;4.2772277227722775;3.3653200215243944;25;2.3333333333333335;2.0;2.174664725116648;33;298;19;1.087;63.158;12;2019-08-01 08:17:34.639365
447;11;5.796357664132071;5.374471261507837;3.0658317953944376;25;3.1515151515151514;3.0;2.8297660252352594;33;298;19;6.568;52.632;10;2019-08-01 08:17:34.639365
448;12;6.507754078662458;5.868289502282113;3.6007021875744134;27;3.5757575757575757;3.0;2.9794116767230974;33;298;19;7.705;57.895;11;2019-08-01 08:17:34.639365
449;13;6.982794084927078;7.0;2.6623596289908313;27;3.161290322580645;3.0;2.0671522149009474;31;298;19;3.019;63.158;12;2019-08-01 08:17:34.639365
450;14;6.984543692476889;6.126809496236248;4.2505568560833975;30;3.34375;3.0;2.119180836869482;32;298;19;8.352;63.158;12;2019-08-01 08:17:34.639365
