,hour,nanmean_demand_bikes,nanmedian_demand_bikes,nanstd_demand_bikes,count_demand_bikes,nanmean_demand_locks,nanmedian_demand_locks,nanstd_demand_locks,count_demand_locks,station_id,capacity,probability_pst,fill_deg_pst,opt_no_bikes,valid_date
177,21,0.0,0.0,0.0,23,0.0,0.0,0.0,31,225,10,0.0,50.0,5,2019-08-01 11:31:31.868114
178,22,0.0,0.0,0.0,27,0.0,0.0,0.0,32,225,10,0.0,50.0,5,2019-08-01 11:31:31.868114
179,23,0.0,0.0,0.0,28,0.0,0.0,0.0,33,225,10,0.0,50.0,5,2019-08-01 11:31:31.868114
180,0,0.0,0.0,0.0,30,0.0,0.0,0.0,32,246,13,0.0,46.154,6,2019-08-01 11:31:31.868114
181,5,0.9299301304132283,1.0,0.9405885647352161,31,0.0,0.0,0.0,26,246,13,0.0,92.308,12,2019-08-01 11:31:31.868114
182,6,1.4576045711787018,1.0,1.611906016373903,31,0.36363636363636365,0.0,0.6030226891555273,33,246,13,0.0,69.231,9,2019-08-01 11:31:31.868114
183,7,1.4419497772364058,1.0,1.3616115200307362,27,0.3225806451612903,0.0,0.5408078385892442,31,246,13,0.0,69.231,9,2019-08-01 11:31:31.868114
184,8,0.7773705179282868,1.0,0.67544698629246,25,0.3125,0.0,0.5922891621605981,32,246,13,0.0,53.846,7,2019-08-01 11:31:31.868114
185,9,1.1050092749435534,1.0,0.916996345013472,28,0.4411764705882353,0.0,0.7045813917578353,34,246,13,0.0,53.846,7,2019-08-01 11:31:31.868114
186,10,1.3132948299076241,1.0,1.5346701887724514,28,0.5625,0.0,0.759350316537635,32,246,13,0.0,69.231,9,2019-08-01 11:31:31.868114
187,11,0.9610716090704573,0.5,1.2838732998732494,26,0.625,0.5,0.7071067811865475,32,246,13,0.0,61.538,8,2019-08-01 11:31:31.868114
188,12,0.6487859966120836,0.0,0.7627926810110888,25,0.5333333333333333,0.5,0.5713464637233658,30,246,13,0.0,53.846,7,2019-08-01 11:31:31.868114
189,13,0.342485413137587,0.0,0.4966161897765378,24,0.59375,0.0,0.7975516971817057,32,246,13,0.0,30.769,4,2019-08-01 11:31:31.868114
190,14,0.34782608695652173,0.0,0.5727680517510726,23,0.6129032258064516,0.0,0.7605883404680314,31,246,13,0.0,38.462,5,2019-08-01 11:31:31.868114
191,15,2.125191086157764,2.0,1.5456994181602388,28,1.0303030303030303,1.0,1.1035411321301216,33,246,13,0.061,53.846,7,2019-08-01 11:31:31.868114
192,16,1.8006767775513313,2.0,1.1600951873064962,24,0.5862068965517241,0.0,0.7327658649308672,29,246,13,0.0,61.538,8,2019-08-01 11:31:31.868114
193,17,2.4702852097825674,2.009345794392523,1.8736668293070071,26,0.7,1.0,0.7022132498578064,30,246,13,0.01,69.231,9,2019-08-01 11:31:31.868114
194,18,0.8988067035037851,1.0,1.0404976608447827,25,0.45161290322580644,0.0,0.5679618342470648,31,246,13,0.0,61.538,8,2019-08-01 11:31:31.868114
195,19,0.5258081183474761,0.0,0.6684883290831118,28,0.6875,1.0,0.6927039119836262,32,246,13,0.0,38.462,5,2019-08-01 11:31:31.868114
196,20,0.18518518518518517,0.0,0.3958473906635695,27,0.6060606060606061,0.0,0.7474704818333103,33,246,13,0.0,30.769,4,2019-08-01 11:31:31.868114
197,21,0.0,0.0,0.0,25,0.46875,0.0,0.6712710620231422,32,246,13,50.0,0.0,0,2019-08-01 11:31:31.868114
198,22,0.0,0.0,0.0,26,0.0,0.0,0.0,26,246,13,0.0,46.154,6,2019-08-01 11:31:31.868114
199,23,0.0,0.0,0.0,27,0.0,0.0,0.0,27,246,13,0.0,46.154,6,2019-08-01 11:31:31.868114
200,0,0.0,0.0,0.0,28,0.0,0.0,0.0,33,247,16,0.0,50.0,8,2019-08-01 11:31:31.868114
201,5,0.4838709677419355,0.0,0.7243833120632328,31,2.074074074074074,2.0,0.6155626523087467,27,247,16,0.0,43.75,7,2019-08-01 11:31:31.868114
202,6,0.5161290322580645,0.0,0.7243833120632328,31,2.413793103448276,2.0,0.8667361346416774,29,247,16,0.0,37.5,6,2019-08-01 11:31:31.868114
203,7,0.625,0.0,0.7931155389125321,32,2.2058823529411766,2.0,1.3434332265596973,34,247,16,0.0,31.25,5,2019-08-01 11:31:31.868114
204,8,0.46875,0.0,0.6712710620231422,32,1.2647058823529411,1.0,1.2864992086681373,34,247,16,0.0,31.25,5,2019-08-01 11:31:31.868114
205,9,1.1470588235294117,1.0,1.1046006529490846,34,1.2941176470588236,1.0,1.4674118994711223,34,247,16,0.0,43.75,7,2019-08-01 11:31:31.868114
206,10,1.7206652730173215,2.0,1.5572455624051622,33,1.4242424242424243,1.0,1.275497526220235,33,247,16,0.0,56.25,9,2019-08-01 11:31:31.868114
207,11,1.7798826925630005,2.0,1.4480673440770675,32,0.8666666666666667,1.0,1.0080138659874618,30,247,16,0.0,56.25,9,2019-08-01 11:31:31.868114
208,12,1.9530772421535765,2.0,1.6563502058822688,33,1.1935483870967742,1.0,1.4701327567878506,31,247,16,0.015,50.0,8,2019-08-01 11:31:31.868114
209,13,2.1934655517045045,2.0,1.8238577323204876,32,1.5625,1.0,1.6448845434529205,32,247,16,0.05,50.0,8,2019-08-01 11:31:31.868114
210,14,5.166566080779055,5.0,2.4153434611285225,33,1.7878787878787878,1.0,1.8499590495058222,33,247,16,1.922,62.5,10,2019-08-01 11:31:31.868114
211,15,5.875946711738964,5.0,3.1258528743563065,33,1.7575757575757576,2.0,1.6776155517263005,33,247,16,5.485,62.5,10,2019-08-01 11:31:31.868114
212,16,6.2704397917527945,6.0,3.148423773692215,33,1.2258064516129032,1.0,1.175008579241157,31,247,16,2.834,75.0,12,2019-08-01 11:31:31.868114
213,17,3.3167169221581814,3.0,2.0282619945950047,32,1.0,1.0,1.2443420336765103,32,247,16,0.028,62.5,10,2019-08-01 11:31:31.868114
214,18,2.4274897431475013,2.0,1.9864361010836393,31,0.9393939393939394,0.0,1.1709876691119,33,247,16,0.003,62.5,10,2019-08-01 11:31:31.868114
215,19,1.3877525615216257,1.0,1.4742568050643823,31,0.5,0.0,0.7768193328323316,30,247,16,0.0,62.5,10,2019-08-01 11:31:31.868114
216,20,0.46153846153846156,0.0,0.5817744738827395,26,0.26666666666666666,0.0,0.5832922809856746,30,247,16,0.0,43.75,7,2019-08-01 11:31:31.868114
217,21,0.6634151049280999,1.0,0.737994940837868,29,0.0,0.0,0.0,26,247,16,0.0,93.75,15,2019-08-01 11:31:31.868114
218,22,0.5357142857142857,0.0,0.6929348671835832,28,0.0,0.0,0.0,31,247,16,0.0,93.75,15,2019-08-01 11:31:31.868114
219,23,0.4827586206896552,0.0,0.7377906040127227,29,0.0,0.0,0.0,30,247,16,0.0,93.75,15,2019-08-01 11:31:31.868114
220,0,0.4,0.0,0.6214554662658653,30,0.0,0.0,0.0,32,248,43,0.0,97.674,42,2019-08-01 11:31:31.868114
221,5,0.48071189800155867,0.0,0.6717152972741572,34,1.7352941176470589,2.0,1.162776810429861,34,248,43,0.0,34.884,15,2019-08-01 11:31:31.868114
222,6,0.7953639052273453,1.0,0.768927430374641,32,3.0588235294117645,2.5,1.9218232578936871,34,248,43,0.0,27.907,12,2019-08-01 11:31:31.868114
223,7,1.1618933067799786,1.0,0.882775073736415,33,3.0606060606060606,3.0,1.8189865643297427,33,248,43,0.0,30.233,13,2019-08-01 11:31:31.868114
224,8,1.7066843770754385,1.0,1.360878055038179,33,2.911764705882353,3.0,2.137226283149083,34,248,43,0.0,37.209,16,2019-08-01 11:31:31.868114
225,9,2.1875,2.0,1.5951033943634114,32,2.21875,2.0,1.5183687129242016,32,248,43,0.0,48.837,21,2019-08-01 11:31:31.868114
226,10,2.6875,3.0,1.7308864035330234,32,2.484848484848485,2.0,1.8221075043958734,33,248,43,0.0,48.837,21,2019-08-01 11:31:31.868114
227,11,3.484848484848485,3.0,2.1668123494146325,33,2.46875,3.0,1.5654407809654374,32,248,43,0.0,55.814,24,2019-08-01 11:31:31.868114
228,12,2.870967741935484,3.0,2.02882454447349,31,1.9375,2.0,1.625155079448747,32,248,43,0.0,55.814,24,2019-08-01 11:31:31.868114
229,13,3.838709677419355,3.0,2.608917709109129,31,1.5161290322580645,1.0,1.6707476917423425,31,248,43,0.0,60.465,26,2019-08-01 11:31:31.868114
230,14,4.67741935483871,4.0,2.4547518105936703,31,1.3666666666666667,1.0,1.2452207485597395,30,248,43,0.0,67.442,29,2019-08-01 11:31:31.868114
231,15,5.99879190576865,5.0,2.9555199199315525,33,2.15625,2.0,1.6482517620095973,32,248,43,0.0,65.116,28,2019-08-01 11:31:31.868114
232,16,5.18079885231048,5.0,2.6080247911506107,32,2.03125,2.0,1.575710285308123,32,248,43,0.0,62.791,27,2019-08-01 11:31:31.868114
233,17,3.78125,4.0,2.3926550915451172,32,2.0606060606060606,2.0,1.2484839290964547,33,248,43,0.0,65.116,28,2019-08-01 11:31:31.868114
234,18,3.303030303030303,3.0,2.8666710711735015,33,1.8484848484848484,2.0,1.3720698807188203,33,248,43,0.0,65.116,28,2019-08-01 11:31:31.868114
235,19,2.515151515151515,2.0,2.1231052158514796,33,1.6666666666666667,1.0,1.4505745987941006,33,248,43,0.0,58.14,25,2019-08-01 11:31:31.868114
236,20,2.1875,2.0,1.574750364241082,32,1.0606060606060606,1.0,1.0879853497231113,33,248,43,0.0,58.14,25,2019-08-01 11:31:31.868114
237,21,2.125,2.0,1.8272136375966979,32,0.4375,0.0,0.6690146823211658,32,248,43,0.0,74.419,32,2019-08-01 11:31:31.868114
238,22,1.0384615384615385,1.0,0.8708969735057864,26,0.0,0.0,0.0,25,248,43,0.0,97.674,42,2019-08-01 11:31:31.868114
239,23,1.1333333333333333,1.0,1.3829836145670416,30,0.0,0.0,0.0,28,248,43,0.0,97.674,42,2019-08-01 11:31:31.868114
240,0,0.0,0.0,0.0,27,0.0,0.0,0.0,31,249,13,0.0,46.154,6,2019-08-01 11:31:31.868114
241,5,0.34375,0.0,0.60157722803504,32,1.0,1.0,0.0,18,249,13,0.0,84.615,11,2019-08-01 11:31:31.868114
242,6,0.9536988457502623,1.0,1.0959871804911552,32,0.9354838709677419,1.0,0.6799746990865538,31,249,13,0.0,53.846,7,2019-08-01 11:31:31.868114
243,7,1.2137947570332481,1.0,1.1811059039820522,32,1.0294117647058822,1.0,0.8698761359978842,34,249,13,0.0,53.846,7,2019-08-01 11:31:31.868114
244,8,1.5361152694610778,1.0,1.5041682897865989,32,0.696969696969697,1.0,0.7282190812544191,33,249,13,0.0,61.538,8,2019-08-01 11:31:31.868114
245,9,1.6976150838965247,1.0,1.8375533755892741,33,1.0,1.0,1.1009637651263606,34,249,13,0.055,53.846,7,2019-08-01 11:31:31.868114
246,10,1.9107672692101656,2.0,1.7623657404234085,32,1.0606060606060606,1.0,0.9981042636979972,33,249,13,0.033,61.538,8,2019-08-01 11:31:31.868114
247,11,1.6920198505485136,1.0,1.5454324174173735,31,1.3333333333333333,1.0,1.241638702145945,33,249,13,0.005,53.846,7,2019-08-01 11:31:31.868114
248,12,2.0089673033724633,2.0,1.9413477672054484,31,1.303030303030303,1.0,1.2115292114938996,33,249,13,0.1,61.538,8,2019-08-01 11:31:31.868114
249,13,2.8836640362124872,2.0,2.2650507846404255,32,1.2121212121212122,1.0,1.430855857467301,33,249,13,0.404,61.538,8,2019-08-01 11:31:31.868114
250,14,4.523905311799509,4.457058355135935,2.104486089888454,28,1.4242424242424243,1.0,1.2997668788647985,33,249,13,1.544,69.231,9,2019-08-01 11:31:31.868114
251,15,4.672414283118188,4.212812457314575,2.4943951525064807,28,1.7878787878787878,2.0,1.556389567186983,33,249,13,6.447,61.538,8,2019-08-01 11:31:31.868114
252,16,4.9727371768614175,4.52552740052661,3.2572165257073373,28,2.1818181818181817,2.0,1.550293227395737,33,249,13,14.305,61.538,8,2019-08-01 11:31:31.868114
253,17,3.122348521026775,1.9034632758909151,3.48228230391561,32,1.9696969696969697,2.0,1.4248870236980302,33,249,13,4.0,61.538,8,2019-08-01 11:31:31.868114
254,18,1.405490674313602,1.0,1.5798445302460662,29,1.5454545454545454,1.0,1.371379531049599,33,249,13,0.078,46.154,6,2019-08-01 11:31:31.868114
255,19,0.9025020922411584,1.0,0.9628984975637427,30,1.1515151515151516,1.0,1.2021130386015109,33,249,13,0.002,38.462,5,2019-08-01 11:31:31.868114
256,20,0.8789809867216544,0.0,1.1490241391661329,31,0.6129032258064516,0.0,0.7605883404680314,31,249,13,0.0,53.846,7,2019-08-01 11:31:31.868114
257,21,0.3326781583204328,0.0,0.6274670238404202,28,0.3333333333333333,0.0,0.546672273590534,30,249,13,0.0,46.154,6,2019-08-01 11:31:31.868114
258,22,0.0,0.0,0.0,25,0.3548387096774194,0.0,0.6081878600549994,31,249,13,50.0,0.0,0,2019-08-01 11:31:31.868114
259,23,0.0,0.0,0.0,28,0.0,0.0,0.0,25,249,13,0.0,46.154,6,2019-08-01 11:31:31.868114
260,0,0.0,0.0,0.0,34,0.0,0.0,0.0,29,250,18,0.0,50.0,9,2019-08-01 11:31:31.868114
261,5,0.7058823529411765,1.0,0.7189812559071418,34,4.221687403505585,4.0,1.6721791688388845,33,250,18,0.002,22.222,4,2019-08-01 11:31:31.868114
262,6,1.1176470588235294,1.0,1.094468346991746,34,4.982920112448546,5.0,1.8231382071171855,32,250,18,0.013,27.778,5,2019-08-01 11:31:31.868114
263,7,1.15625,1.0,0.8838834764831843,32,5.492438760554741,5.01865671641791,2.458405115228139,34,250,18,0.034,22.222,4,2019-08-01 11:31:31.868114
264,8,1.09375,1.0,1.2010580013390881,32,2.195556588204739,2.0,1.5614784277630926,33,250,18,0.0,38.889,7,2019-08-01 11:31:31.868114
265,9,1.606060606060606,1.0,1.8017247628903035,33,1.8015358799996666,1.0,1.703368264210358,34,250,18,0.0,50.0,9,2019-08-01 11:31:31.868114
266,10,1.78125,1.0,2.0593512132112965,32,2.1202249516686758,2.0,1.8725751863722053,31,250,18,0.034,44.444,8,2019-08-01 11:31:31.868114
267,11,1.875,1.0,2.012060410816284,32,3.4522226131723346,3.0,2.7571693201540537,33,250,18,0.648,33.333,6,2019-08-01 11:31:31.868114
268,12,2.4242424242424243,2.0,2.3188130453734166,33,3.623593474455762,3.0,2.5848975263610594,32,250,18,0.483,44.444,8,2019-08-01 11:31:31.868114
269,13,3.242424242424242,3.0,2.657892762959774,33,3.0808582655514893,2.5,2.8034779743154115,32,250,18,1.199,50.0,9,2019-08-01 11:31:31.868114
270,14,5.454680826552352,5.0,3.0375564767956016,33,2.9683823463089185,3.0,2.469611333620043,31,250,18,4.988,55.556,10,2019-08-01 11:31:31.868114
271,15,5.413252360930598,5.0,2.628757545550912,33,4.398226473613042,4.0,3.157529725383254,33,250,18,6.405,50.0,9,2019-08-01 11:31:31.868114
272,16,4.240741537618327,3.6824076225888915,2.535289877604555,32,3.7712199298561653,3.6060100166944906,1.9546151223084107,31,250,18,1.798,50.0,9,2019-08-01 11:31:31.868114
273,17,1.773845154078611,2.0,1.6820487657572973,31,4.061465438496145,4.0,2.2759798190408174,33,250,18,0.148,38.889,7,2019-08-01 11:31:31.868114
274,18,1.25,1.0,1.3440430100644942,32,2.6363636363636362,2.0,2.103838483257772,33,250,18,0.01,33.333,6,2019-08-01 11:31:31.868114
275,19,1.0303030303030303,1.0,1.2115292114938996,33,2.175953079178886,2.0,1.7806899193235826,33,250,18,0.0,38.889,7,2019-08-01 11:31:31.868114
276,20,0.6060606060606061,0.0,0.7474704818333103,33,1.1358748778103618,1.0,1.453018082782049,33,250,18,0.0,27.778,5,2019-08-01 11:31:31.868114
277,21,0.0,0.0,0.0,26,0.5806451612903226,0.0,0.8072254351950304,31,250,18,50.0,0.0,0,2019-08-01 11:31:31.868114
278,22,0.0,0.0,0.0,30,0.3548387096774194,0.0,0.6607262215055085,31,250,18,50.0,0.0,0,2019-08-01 11:31:31.868114
279,23,0.0,0.0,0.0,32,0.0,0.0,0.0,26,250,18,0.0,50.0,9,2019-08-01 11:31:31.868114
280,0,0.0,0.0,0.0,34,0.0,0.0,0.0,34,251,19,0.0,47.368,9,2019-08-01 11:31:31.868114
281,5,0.7118281671100969,1.0,0.7577274373428708,33,0.0,0.0,0.0,27,251,19,0.0,94.737,18,2019-08-01 11:31:31.868114
282,6,1.0,1.0,0.0,19,0.0,0.0,0.0,28,251,19,0.0,52.632,10,2019-08-01 11:31:31.868114
283,7,1.1600431640676827,1.0,0.9318944654603788,31,0.0,0.0,0.0,26,251,19,0.0,94.737,18,2019-08-01 11:31:31.868114
284,8,0.9212861243628592,0.0,1.2450975599247818,33,0.0,0.0,0.0,27,251,19,0.0,94.737,18,2019-08-01 11:31:31.868114
285,9,0.3225806451612903,0.0,0.5992827253861375,31,0.0,0.0,0.0,26,251,19,0.0,94.737,18,2019-08-01 11:31:31.868114
286,10,0.4,0.0,0.7239737088005909,30,0.25806451612903225,0.0,0.5143113152870137,31,251,19,0.0,57.895,11,2019-08-01 11:31:31.868114
287,11,0.0,0.0,0.0,24,0.22580645161290322,0.0,0.42502371850324133,31,251,19,50.0,0.0,0,2019-08-01 11:31:31.868114
288,12,0.0,0.0,0.0,25,0.48484848484848486,0.0,0.7124435118490149,33,251,19,50.0,0.0,0,2019-08-01 11:31:31.868114
289,13,0.34375,0.0,0.6530017536902797,32,0.7741935483870968,1.0,0.7169229349265205,31,251,19,0.0,42.105,8,2019-08-01 11:31:31.868114
290,14,0.625,0.0,0.832795525382296,32,1.46875,1.0,0.9152604071537377,32,251,19,0.0,42.105,8,2019-08-01 11:31:31.868114
291,15,1.0,1.0,1.14564392373896,33,1.2903225806451613,1.0,0.9016114605562928,31,251,19,0.0,52.632,10,2019-08-01 11:31:31.868114
292,16,0.5714285714285714,0.0,0.6900655593423543,28,1.0909090909090908,1.0,1.1555203471714692,33,251,19,0.0,31.579,6,2019-08-01 11:31:31.868114
293,17,0.7824581650317368,1.0,0.7068127528626198,32,0.48484848484848486,0.0,0.6671399834935375,33,251,19,0.0,52.632,10,2019-08-01 11:31:31.868114
294,18,0.6125380575818877,1.0,0.6635959946037279,33,0.0,0.0,0.0,26,251,19,0.0,94.737,18,2019-08-01 11:31:31.868114
295,19,0.49132593636976646,0.0,0.5730119050229825,33,0.0,0.0,0.0,28,251,19,0.0,94.737,18,2019-08-01 11:31:31.868114
296,20,0.0,0.0,0.0,25,0.0,0.0,0.0,31,251,19,0.0,47.368,9,2019-08-01 11:31:31.868114
297,21,0.0,0.0,0.0,26,0.0,0.0,0.0,32,251,19,0.0,47.368,9,2019-08-01 11:31:31.868114
298,22,0.0,0.0,0.0,29,0.0,0.0,0.0,33,251,19,0.0,47.368,9,2019-08-01 11:31:31.868114
299,23,0.0,0.0,0.0,31,0.0,0.0,0.0,33,251,19,0.0,47.368,9,2019-08-01 11:31:31.868114
300,0,0.0,0.0,0.0,30,0.0,0.0,0.0,31,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
301,5,0.0,0.0,0.0,24,0.5757575757575758,0.0,0.7084447327730932,33,252,10,50.0,0.0,0,2019-08-01 11:31:31.868114
302,6,0.3932334997226844,0.0,0.6588979665921868,30,0.78125,1.0,0.7506717421857099,32,252,10,0.0,40.0,4,2019-08-01 11:31:31.868114
303,7,0.35714285714285715,0.0,0.6214848238238697,28,0.59375,0.0,0.756024193161278,32,252,10,0.0,40.0,4,2019-08-01 11:31:31.868114
304,8,0.43333333333333335,0.0,0.7279320417946062,30,0.3939393939393939,0.0,0.6092717958449424,33,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
305,9,0.5172413793103449,0.0,0.5744991393237625,29,0.0,0.0,0.0,26,252,10,0.0,90.0,9,2019-08-01 11:31:31.868114
306,10,0.6388109552438209,1.0,0.6808193704618912,30,0.30303030303030304,0.0,0.46669372215943755,33,252,10,0.0,60.0,6,2019-08-01 11:31:31.868114
307,11,0.4838709677419355,0.0,0.6768046366042658,31,0.3939393939393939,0.0,0.555618683282088,33,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
308,12,0.40625,0.0,0.6148367210474559,32,0.3125,0.0,0.5350610456580119,32,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
309,13,0.5678860884456226,0.0,0.7157318784883197,32,0.40625,0.0,0.6652370423996586,32,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
310,14,1.117354521049215,1.0,0.9994863816400393,33,0.3939393939393939,0.0,0.7044232543095955,33,252,10,0.0,60.0,6,2019-08-01 11:31:31.868114
311,15,1.1329197735221692,1.0,0.9151715037107879,32,0.46875,0.0,0.6712710620231422,32,252,10,0.0,60.0,6,2019-08-01 11:31:31.868114
312,16,1.1005436348092152,1.0,0.8805926839072213,32,0.375,0.0,0.6599120175960898,32,252,10,0.0,60.0,6,2019-08-01 11:31:31.868114
313,17,0.5509743888880722,0.0,0.7661994298506324,30,0.0,0.0,0.0,25,252,10,0.0,90.0,9,2019-08-01 11:31:31.868114
314,18,0.15136876006441224,0.0,0.3701785919826357,27,0.0,0.0,0.0,28,252,10,0.0,90.0,9,2019-08-01 11:31:31.868114
315,19,0.0,0.0,0.0,24,0.0,0.0,0.0,31,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
316,20,0.0,0.0,0.0,23,0.0,0.0,0.0,32,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
317,21,0.0,0.0,0.0,25,0.0,0.0,0.0,32,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
318,22,0.0,0.0,0.0,27,0.0,0.0,0.0,32,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
319,23,0.0,0.0,0.0,28,0.0,0.0,0.0,31,252,10,0.0,50.0,5,2019-08-01 11:31:31.868114
320,0,0.0,0.0,0.0,25,0.0,0.0,0.0,34,253,13,0.0,46.154,6,2019-08-01 11:31:31.868114
321,5,1.2075366035822719,1.0,0.9312852621906869,25,0.0,0.0,0.0,31,253,13,0.0,92.308,12,2019-08-01 11:31:31.868114
322,6,1.4969379982165674,1.6754576481538939,1.4493602962570584,31,1.0,1.0,0.0,22,253,13,0.0,84.615,11,2019-08-01 11:31:31.868114
323,7,1.1709235677528387,1.0,1.2885241599501345,31,0.967741935483871,1.0,0.65746335602536,31,253,13,0.0,61.538,8,2019-08-01 11:31:31.868114
324,8,0.2783761297945261,0.0,0.48525017459050673,31,1.2424242424242424,1.0,0.867118180753892,33,253,13,0.0,30.769,4,2019-08-01 11:31:31.868114
325,9,0.4168028979468445,0.0,0.568200560859474,32,0.45454545454545453,0.0,0.6169941800226466,33,253,13,0.0,46.154,6,2019-08-01 11:31:31.868114
326,10,0.45325252608492145,0.0,0.7053672664406782,30,0.3939393939393939,0.0,0.49619766344887317,33,253,13,0.0,53.846,7,2019-08-01 11:31:31.868114
327,11,0.35714285714285715,0.0,0.6214848238238696,28,0.45454545454545453,0.0,0.6169941800226467,33,253,13,0.0,46.154,6,2019-08-01 11:31:31.868114
328,12,0.0,0.0,0.0,24,0.45454545454545453,0.0,0.7111130839619099,33,253,13,50.0,0.0,0,2019-08-01 11:31:31.868114
329,13,0.0,0.0,0.0,22,1.0,1.0,0.9354143466934854,33,253,13,50.0,0.0,0,2019-08-01 11:31:31.868114
330,14,0.41379310344827586,0.0,0.5012300141587653,29,1.0,1.0,0.0,18,253,13,0.0,84.615,11,2019-08-01 11:31:31.868114
331,15,1.0643883818032032,1.0,1.2450968794654125,31,1.1515151515151516,1.0,0.9055803429711565,33,253,13,0.0,53.846,7,2019-08-01 11:31:31.868114
332,16,1.2200354542260838,1.0,0.8501799643169332,29,0.5757575757575758,1.0,0.6139168831315355,33,253,13,0.0,53.846,7,2019-08-01 11:31:31.868114
333,17,0.6626754748142031,1.0,0.6497180878833766,26,0.2727272727272727,0.0,0.45226701686664544,33,253,13,0.0,61.538,8,2019-08-01 11:31:31.868114
334,18,0.6551724137931034,1.0,0.7209052874667633,29,0.0,0.0,0.0,28,253,13,0.0,92.308,12,2019-08-01 11:31:31.868114
335,19,0.49374454035326687,0.0,0.7631265779344208,29,0.0,0.0,0.0,31,253,13,0.0,92.308,12,2019-08-01 11:31:31.868114
336,20,0.3821700618609163,0.0,0.6631048912384515,27,0.0,0.0,0.0,31,253,13,0.0,92.308,12,2019-08-01 11:31:31.868114
337,21,0.23076923076923078,0.0,0.5144077999169381,26,0.0,0.0,0.0,32,253,13,0.0,92.308,12,2019-08-01 11:31:31.868114
338,22,0.0,0.0,0.0,21,0.0,0.0,0.0,32,253,13,0.0,46.154,6,2019-08-01 11:31:31.868114
339,23,0.0,0.0,0.0,23,0.0,0.0,0.0,33,253,13,0.0,46.154,6,2019-08-01 11:31:31.868114
340,0,0.0,0.0,0.0,30,0.0,0.0,0.0,34,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
341,5,0.0,0.0,0.0,32,1.2727272727272727,1.0,0.7190587281616534,33,254,26,50.0,0.0,0,2019-08-01 11:31:31.868114
342,6,0.0,0.0,0.0,31,2.323529411764706,2.0,1.1206218034562159,34,254,26,50.0,0.0,0,2019-08-01 11:31:31.868114
343,7,0.0,0.0,0.0,28,2.5,3.0,1.285112894463032,34,254,26,50.0,0.0,0,2019-08-01 11:31:31.868114
344,8,0.0,0.0,0.0,27,1.1764705882352942,1.0,1.0862944585258114,34,254,26,50.0,0.0,0,2019-08-01 11:31:31.868114
345,9,0.5015871278458844,0.0,0.7196165402281763,32,0.24242424242424243,0.0,0.43519413988924455,33,254,26,0.0,61.538,16,2019-08-01 11:31:31.868114
346,10,0.6470320558195976,0.0,0.7987737646872538,31,0.0,0.0,0.0,27,254,26,0.0,96.154,25,2019-08-01 11:31:31.868114
347,11,0.6792901203357266,0.0,0.7919356800149898,31,0.3125,0.0,0.592289162160598,32,254,26,0.0,53.846,14,2019-08-01 11:31:31.868114
348,12,0.45161290322580644,0.0,0.6238968759562409,31,0.36363636363636365,0.0,0.6030226891555273,33,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
349,13,0.5676844783715012,0.0,0.6796051348310261,30,0.0,0.0,0.0,26,254,26,0.0,96.154,25,2019-08-01 11:31:31.868114
350,14,1.5991069014253145,1.5697674418604652,1.0277373061512007,33,0.0,0.0,0.0,28,254,26,0.0,96.154,25,2019-08-01 11:31:31.868114
351,15,1.9698333313191791,2.0,1.1636958978457066,33,0.0,0.0,0.0,31,254,26,0.0,96.154,25,2019-08-01 11:31:31.868114
352,16,1.9612242836481177,2.0,1.3418407063449702,31,0.0,0.0,0.0,31,254,26,0.0,96.154,25,2019-08-01 11:31:31.868114
353,17,0.8470873510092098,0.0,1.050575937717366,29,0.0,0.0,0.0,31,254,26,0.0,96.154,25,2019-08-01 11:31:31.868114
354,18,0.0,0.0,0.0,22,0.0,0.0,0.0,29,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
355,19,0.0,0.0,0.0,28,0.0,0.0,0.0,29,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
356,20,0.0,0.0,0.0,29,0.0,0.0,0.0,30,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
357,21,0.0,0.0,0.0,29,0.0,0.0,0.0,32,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
358,22,0.0,0.0,0.0,29,0.0,0.0,0.0,32,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
359,23,0.0,0.0,0.0,28,0.0,0.0,0.0,32,254,26,0.0,50.0,13,2019-08-01 11:31:31.868114
360,0,0.0,0.0,0.0,16,0.0,0.0,0.0,18,256,13,0.0,46.154,6,2019-08-01 11:31:31.868114
361,5,0.3855001742767515,0.0,0.6205155436567527,19,0.0,0.0,0.0,17,256,13,0.0,92.308,12,2019-08-01 11:31:31.868114
